hash,num_nodes,num_edges,num_calls,num_jumps,num_rets,num_push,num_pop,num_xor_reg,num_undef,avg_block_length,avg_out_degree,call_out_links,has_undef,num_components,density
c88f84ca9dd2749fa8b5fc7b50df1c8c3395ace73ccb005aa478296df8811294,9691,15965,5974,2169,1167,0,0,0,19,2.9983489835930244,1.6474048085852853,11948,1,3,0.00017001081615947218
e12b6641d7e7e4da97a0ff8e1a0d4840c882569d47b8fab8fb187ac2b475636c,42983,72144,13929,19804,2295,6740,2737,1165,1,3.308843030965731,1.6784310076076587,27858,1,31,3.8161937283969475e-05
5ea5adfe70bdf9715e0eeac9c6f163b46681f7a67c3db771732a1484e488c02b,222,247,5,34,5,26,8,2,2,3.644144144144144,1.1126126126126126,10,1,4,0.005034446210916799
7566944c665674b26d698c250cffe2fe7d858f1f6644ad1877e1e5dda64b722d,18065,28286,5258,8224,1417,2577,854,726,2,3.2267921394962635,1.5657902020481593,10516,1,12,8.664031103114749e-05
73982ccb50eae911dea950fcbb8a57b109a7fae53cf5e0c31e21befd9ca236ee,237,310,8,118,37,28,6,1,2,3.6371308016877637,1.3080168776371308,16,1,11,0.005542444396767503
478ae0bb21b195930a76d01ec2578163a9104ee86a7782fda1abc5b0fbdf6c95,2761,3249,3,509,3,210,103,0,15,3.9243027888446216,1.176747555233611,6,1,1,0.0004217648510044145
9f4dce8bab325e735babaa9e0659d6505b4f3230046c2034f1aa622b117fec0e,654,1124,478,91,64,0,0,0,1,2.9984709480122325,1.7186544342507646,956,1,1,0.0026319363464789654
f834291b8378f8b8619cc60ac7fb243422ff2e866bcb05d2d9f9e4504d6717b3,252,404,161,37,42,0,0,0,2,2.996031746031746,1.6031746031746033,322,1,2,0.0063871498134446345
941b7a07c1b4a8db1ebdf547da5adecab89d5c6bf91aba436c7ab04daf908c7b,164,192,5,30,0,16,4,1,2,3.774390243902439,1.170731707317073,10,1,1,0.007182403112374682
a5f385ed1ebfc446157b9788dbc6110ca1c37279cae67b1b3e240ad5e125a46b,11878,13563,163,1965,138,878,569,53,64,3.512039063815457,1.1418588988045126,326,1,68,9.591351709742264e-05
462304d58962c837f8da618090dee705eeb1545c96bfe6f0ded573bce2b068f1,7184,10569,1738,2766,387,748,291,49,70,3.1719097995545655,1.4711859688195992,3476,1,2,0.00020481497547258793
98de200b59372ebc1372a197693b4ca1f2bc75f56da5233f3304d0c0a2011818,86599,139621,28159,41749,5642,4079,141,2070,1,3.1900483839305305,1.6122703495421424,56318,1,138,1.8617870499805338e-05
68b9bb8278d54fa66f0da5c085f664b37149cb4df6ca7597142cfb2b3131f858,257,377,0,140,0,9,13,0,19,2.9961089494163424,1.4669260700389104,0,1,2,0.005730179961089494
294bfa9b30bd890eb2e7c633f9195d2723f5703117cc3928ce072a035ad7064e,1348,1707,381,42,50,0,0,0,4,2.9970326409495547,1.2663204747774481,762,1,5,0.000940104287139902
0495599c3509c3cefde2d52c58a6dd752a9622b499b9936c2085cba42fc9aeac,50494,80635,18462,20776,3102,762,0,962,1,3.158692121836258,1.5969224066225691,36924,1,6,3.162660976021565e-05
35cefe4bc4a98ad73dda4444c700aac9f749efde8f9de6a643a57a5b605bd4e7,93929,157312,28591,49458,3299,877,1,1863,1,3.2002257023922325,1.674796921078687,57182,1,60,1.783064603822808e-05
01bb9ada263d9e7c8f0fafe5c31f7dd3706ed4150af7f57cb6adb73dea571d28,1355,2141,313,660,147,0,0,0,1,2.999261992619926,1.5800738007380073,626,1,2,0.0011642420707811214
b7eb4e0fc51fd6a13bf39db919eccdaa8405386953bc66b168b5910bb4a7ddfb,35251,33693,4922,2018,6638,0,0,0,32,2.9990922243340616,0.9558026722646166,9844,1,5439,2.711496942594657e-05
0f09fa4bd05da941ee36e45ee6d828f5f90b5742ffbbefd4e39aecc9ef3c4a97,1591,1795,143,174,20,42,19,7,2,3.250157133878064,1.1282212445003144,286,1,4,0.0007095731097486254
41c6678e5765c8dbd9b169674cc29d90d3346089fc5b7bc689bed807bfb8d758,1439,2410,958,270,156,0,0,0,1,2.9993050729673385,1.674774148714385,1916,1,1,0.001164655179912646
18bebb5897c5c7ce3d186a10553bec648adec38512daea91cc4c271bbe811194,360,561,240,40,73,0,0,0,1,2.9972222222222222,1.5583333333333333,480,1,1,0.004340761374187558
4cd14e7aa3382e8bbe6cae4a51deb3ee97977cdc8386d3d0f2ccd484c0b8592d,1308,1378,67,49,15,206,53,16,4,3.085626911314985,1.0535168195718654,134,1,12,0.0008054722980703762
21cc3c1886a7fe78023937b2c9c2a8ad484217e7d99d89c23493cf7ae7d428b3,6134,9523,3565,1159,1126,0,0,0,30,2.995924356048256,1.5524942940984676,7130,1,9,0.00025244670216674605
284e42051b46b0709fb857fe45f7a27a72feb450499d69485098c2a1792dd9a1,846,1159,469,112,232,0,0,0,7,2.9952718676122934,1.3699763593380614,938,1,3,0.0016212737980332089
277e69c836e884e348ac33d5faea0818393b524f192a6e302631ebf0ee8e4a33,2764,3254,2,518,3,185,110,0,22,3.976121562952243,1.1772793053545587,4,1,1,0.0004216352849547436
aede0450188f308e043e54ff1265266628a8825830707fb1bd8a52b371d1c2de,3900,4217,6,407,84,282,121,1,4,3.884102564102564,1.0812820512820513,12,1,43,0.0002750869716758406
b846d3db6fc781b71364820cab0b8f831eae480ab2fda7930dfa43ab67024fc8,227258,278499,1269,50052,19,48119,18065,5,28,3.3314822800517474,1.2254750107806986,2538,1,30,5.39219212956591e-06
724fb2b154cec0effafc2ef87fd7026a4568f30cffd66ce2f24920a4bca6b9cc,2006,3208,1240,391,308,0,0,0,3,2.9985044865403787,1.5992023928215353,2480,1,1,0.0007976071784646061
b02101b49d2060aceff5482aef8e6099a4bb7659a382b27e182c3d70c8b452e5,207264,253698,1269,45243,19,43909,16581,5,25,3.335774664196387,1.2240331171838814,2538,1,30,5.905374188736825e-06
de3930bc7095207bdc40ab5ef8c976f4f65c90cbe2aea1283676e4b98c30b5d7,4196,7142,2817,863,373,0,0,0,4,2.9995233555767395,1.7020972354623451,5634,1,4,0.0004057442754379845
525d4a85b9aebb3ce181d5c60fd2564af24a968b9315411355330127e26c70da,1925432,2010975,43342,83744,10134,49367,63352,3047,132,3.333983750140228,1.044427951753165,86684,1,158,5.424266565452909e-07
9da81f3b2cabe7044651c675b56c570664c5ca3850330342848cf3eb820e1d59,201784,333511,74045,89586,8858,2723,7,3071,2,3.152727669190818,1.652811917694168,148090,1,78,8.191036498090364e-06
641e41b68454502b483a83db53e389eaf10146dd3ffd85b37847b7328e0284ec,250438,307626,0,57216,0,51960,20834,0,25,3.324475518890903,1.2283519274231547,0,1,1,4.904834059756165e-06
f89f3c46ad787963c45483034017e67180ad212f20e35cfedf0362ad66c5d036,115664,181916,53142,38086,10222,0,0,0,258,2.998132521787246,1.5727970673675473,106284,1,138,1.3589354561691916e-05
6b9f5eb28fa23f2716e5d914669e3b61eca8e899a92b4b694a9a2309374152a1,574,678,0,122,0,46,22,0,17,3.172473867595819,1.181184668989547,0,1,1,0.0020583638895476466
1fca6e5b5bc0947797ac96da4df21d2f68bb602844de3ddb5de69bf1c0303165,82189,134875,18946,43077,5759,10993,3836,2633,11,3.2937011035540036,1.6410346883402889,37892,1,207,1.9298145660816464e-05
c2d15635659d5c9704e7c28bd80f9aecb77d76930abf4bd32874e5410780ee51,98199,161185,29140,46480,6619,14609,3174,1881,10,3.2752981191254493,1.6414118270043483,58280,1,119,1.6371450155391017e-05
1df5f78ecc096036b6554b1ce615992cbc6d0094e55aa96b36a87acd75c2acd1,76590,87694,6207,8928,1151,10935,3195,1039,12,3.165870218044131,1.1449797623710667,12414,1,331,1.4877040809360526e-05
2d613516a3ded0c10e55a6b5aa17bdd928ec4b2e289568386bd8c33e907c457d,933,1385,2,505,24,48,53,0,20,3.927116827438371,1.4844587352625938,4,1,8,0.0015927668833289634
fe7187cbcca30b9cfeca7e3ef92ca3714af6b48bd3cfbc586f6343ec3662716d,6028,9456,721,4142,275,106,4,180,1,3.513769077637691,1.5686794956867949,1442,1,39,0.0002567246329803872
dcc52831a493e5eac6d5c7aca4d9636b77001e26fc449abcc17a4ae1e3104265,1803,2716,1196,164,416,0,0,0,1,2.9994453688297282,1.5063782584581253,2392,1,3,0.0008359479791665512
8895d1ed97d3ed941e11cc713d67dce6b3cf113fb210e4a9eb8ef9779a3ca8ef,568,570,1,3,0,1,2,0,0,2.9982394366197185,1.0035211267605635,2,0,1,0.0017667734803885038
ec341225c442283f475542c3eaf542933ee8c5a8a4dd81c0ac55ce6c70502d70,29921,49791,11668,12776,1813,6126,1439,933,1,3.206276528190903,1.6640820828180876,23336,1,3,5.560207834284471e-05
1b02f6cba2e5c6514e7557f9409dfa20f41009017f1c08b2a8664b9ebd205a28,7063,7268,67,447,55,374,131,61,5,3.2000566331587144,1.029024493841144,134,1,86,0.00014543221938348046
318ec4c8b892c803e35219879f9397b705a3fc308bfc624a5f7993576070f3fd,108564,132402,1269,22645,19,23319,8121,5,24,3.444318558638223,1.219575549906046,2538,1,30,1.1232616947894832e-05
571469a45e6c9c3d5efa9eb57353877b6cabbf1f1e42d55113ea663f14ceaa37,1978,3378,1300,432,125,0,0,0,3,2.9984833164812943,1.7077856420626896,2600,1,1,0.0008625482226596763
93ca088fe36b1b6e7db2b5ecb940c6d7b2e8674dc16e6492a4f2d3e7ac2b803e,307474,461190,53125,131327,13743,27805,15018,6125,85,3.10876366782232,1.4999317015422442,106250,1,590,4.855703694068346e-06
131d576e4894a8076c081f4baa8a954a3fca00617994ab521bfe681e6eb16608,2711,3980,514,1235,305,282,99,26,1,3.2412393950571743,1.468092954629288,1028,1,9,0.0005417317175753831
9896228b41b8a22132bc6b749f193d1b0b0a1adc4a7402e1360911f1611dea97,69677,106860,40731,12140,12608,0,0,0,564,2.9952925642608035,1.533648119178495,81462,1,137,2.1998162165882826e-05
f747c04807623f6c5de7b2272fc36ec957790a3b14e1ccbc461ae70148b838bd,3635,4037,177,367,33,455,159,2,8,3.1944979367262722,1.1105914718019256,354,1,28,0.00030440006086487165
d205e2d124cced1a73173eff0549ab086c56215356c2242e962f5cc56e7e02cf,2795,3284,2,511,3,210,102,0,15,3.982468694096601,1.1749552772808587,4,1,1,0.00041617419387058647
160b304bef9fa134d523b46cc3647a727e40584338379eb4e0d1047de945fad9,5130,8203,1354,2906,312,180,1,108,1,3.280701754385965,1.5990253411306043,2708,1,21,0.00031176161846960504
6361ee808f7e4e1a8632c49aaa59fc333c76b489a0bf4364108b00ab2da3384f,1608,1859,194,213,56,37,37,50,1,3.1629353233830844,1.1560945273631842,388,1,4,0.0007194116536174139
b24f677f2417484d5f74fd319d1a5bdeb01ad008260e6b9eb43b89b1fc623703,340812,378544,11076,39675,6726,28562,18689,3503,196,3.1958587138950505,1.1107120641291974,22150,1,2273,3.246301798855875e-06
b3a3bb3f3ece3ea150007b4283736bcf45372578d4c18239530d65c0926bf44e,623,737,0,130,0,52,42,0,16,3.038523274478331,1.1829855537720706,0,1,1,0.0019019060350033289
d71f98b71816ad17923975ad7783cc4c5191b5a9088fd14826037076207ba5f6,10848,17064,2415,5886,544,138,4,357,3,3.272216076696165,1.573008849557522,4830,1,7,0.00014501787126002785
4a5e8a2ed106749455b89f43cf0d6b2f8949d8eaffa7e72c34d23b4e197f56f0,23874,33981,1840,9044,645,3403,1099,11,13,3.253790734690458,1.4233475747675295,3680,1,15,5.9621646829788025e-05
345d5d2759abd08a84c4c2e2a337a1babd02b5eda3921db1b83eb5d5f5ccc011,3585,4535,924,238,58,0,0,0,7,2.9980474198047418,1.2649930264993026,1848,1,2,0.0003529556435544929
0ee22164b9119c374c96bef53454a595037891fc4c2ef50757175e70fed561f8,29393,34172,1956,4571,530,662,678,645,1,3.2862926547137072,1.162589732249175,3912,1,14,3.955463160891314e-05
076f199a06f00048e2a200f58057170c007bf7336a5bc78cfea6b67e366372c5,16205,26534,6133,7184,730,181,0,385,1,3.0695464362850973,1.6373958654736191,12266,1,4,0.00010104886851849046
897c40d0bb5a97d188c358b378546da7bad799f97cfdb5af1bcd9661472ad859,119649,196488,39180,58592,6206,1372,29,2517,1,3.2318113816245853,1.6422034450768497,78360,1,310,1.3725289558344893e-05
0738423143ba60305df6127b1be1b28b15aab0e6dd56a1fae9c0e07f91bc0101,30903,48372,16569,7204,5126,0,0,0,139,2.998252596835259,1.5652849237938065,33138,1,16,5.0554758524187496e-05
3b051171a6bb5b0c51538879900409d6d9df9c2ffc967eb789c7cd0df92a3d87,7231,11493,1671,3917,394,93,3,163,1,3.2900013829345873,1.5894067210620937,3342,1,4,0.0002198349545037474
9c5e4b452588dec35c895f4f8aa52224f6a1cbe492b84b3389f44894fa0ffc8a,34165,54719,10709,15030,2393,3920,932,700,15,3.211942045953461,1.6016098346260794,21418,1,170,4.682007242105396e-05
02bf66ec62011cb9b3274ff8558ff1a6afe2f5c3ece0ee96fa9fb52c5bf730a4,2763434,3136267,179601,285779,65026,363130,121737,24463,850,3.2288001088500757,1.134916556718923,359194,1,15624,4.079424608764642e-07
c2d27e4179185238acc548287290d6f3da86a74c52ef021369832d29aefaefc2,2700,4298,663,1480,177,411,88,96,1,3.2696296296296294,1.5918518518518519,1326,1,1,0.0005897932018717495
941c3a07b34224da1625708dcadbb11189e4ac450d5bd6666861969dcde65cb0,4572,5359,956,382,297,0,0,0,9,2.998031496062992,1.1721347331583551,1912,1,191,0.0002564285130514888
5f6bd7db757bc787680abf12010a1ea2bce45d2a244b1a35175407841d25bf96,41768,68284,15129,17203,3943,8461,1187,915,12,3.137808848879525,1.634840068952308,30258,1,50,3.8380668796005415e-05
8007d3fd78fda164e06fc862fd3135b786918eb00532f123e6bc08e455818db0,401,617,161,167,40,10,0,23,1,3.119700748129676,1.5386533665835411,322,1,1,0.003846633416458853
7d85251320acf7f224f8cf945b9c08e35cdeb1e9b71b49923ca75feaba045237,3730,4087,6,386,22,336,105,0,5,3.8010723860589812,1.095710455764075,12,1,4,0.0002911748148883075
301eac46d286be78be8608402e7acd8aee103f96efe49c61bb3602914b854875,29273,32942,2521,3196,461,4084,1440,508,42,3.2267277012947084,1.125337341577563,5042,1,429,3.833212178963054e-05
7052631d89b5e5deb36b10626258a735f6f780c50b06d4dced0c9bdf76cf670c,50157,58261,3816,7103,1074,8255,2761,1055,5,3.256873417469147,1.1615726618418167,7632,1,52,2.315522146654576e-05
0022dcff51924daccebd1059140a41d7809fad32dae351f1c3f2cb0b32f4d775,35434,41331,2111,5795,393,6803,1162,509,1,3.2058192696280408,1.1664220804876673,4222,1,10,3.288165469547122e-05
dcac1457e7cbe192402555294796df96762eacc5c008df32fdfbf799dd774a5d,1656,1819,140,161,71,75,50,41,3,3.327294685990338,1.0984299516908214,280,1,15,0.000663703898302611
08fe11bf16cb84caf5e2701a1fc54091693b9baf8cdf4bb619bb86864050d731,8416,14837,5705,1697,445,2005,132,83,1,3.1191777566539924,1.7629515209125475,11410,1,9,0.0002095010720038678
ca756164b1b21c2118906cc6879dcfa6244ce54e98a0f3f2806ba3588747d295,829,1278,0,474,3,37,52,0,17,3.9553679131483714,1.5416164053075996,0,1,1,0.0018618555619656998
d0364794d2fe3321f31c7ff3d2b56e95b2317d088da190dd7517660ca750d4a7,3310,5551,2023,611,321,0,0,0,1,2.9996978851963747,1.6770392749244714,4046,1,1,0.000506811506474606
1cdc4cf7943db7345ffe24cfb9ff361ad7b94f87693b7d5f85f298f7c67140e6,6773,10528,4030,1109,1184,0,0,0,23,2.9977853240809096,1.55440720507899,8060,1,4,0.00022953443666257975
74bdc9daf3bbe53245686804247c1900d56c3f13ddaa5a184835f0f399b191ab,6085,9689,1543,3434,336,37,1,153,1,3.267050123253903,1.5922760887428102,3086,1,8,0.00026171533345542574
233cd90d7f1e3861d8618b07a4caa532e3a5c277150c38b477c13060cc0284c1,3715,6387,1819,1183,213,0,0,0,3,2.9997308209959623,1.7192462987886945,3638,1,7,0.000461387598197066
5a13192f519e53735e953a256915d3a97c79ffed01fa36da187aa587e6bd79fc,2011,2110,40,184,98,167,102,19,2,3.4107409249129788,1.0492292391844853,80,1,30,0.0005215098055223633
4ffb3c0c7b38105183fb06d1084ab943c6e87f9644f783014684c5cb8db32e32,100629,115789,6260,13832,1481,2406,2620,1340,1,3.2635522563078236,1.1506523964264774,12520,1,43,1.1434713960592255e-05
65c6d688eeb2825349300397c121f4460dd7ae28c847a450815060d3edac62f9,40660,66386,17330,15781,3689,4815,2289,2015,20,3.131136251844565,1.6327102803738318,34660,1,82,4.011807585135725e-05
646120897f666e7701bda519483ec93161935284dac59f58c5ac521a4ef313f5,4078,6982,2856,653,397,0,0,0,6,2.998773908778813,1.7121137812653262,5712,1,1,0.00041994451343275107
41e90d8debeb9062b4b4083c4a80b1c5fe770b47da0419e73727e7997a2a88d9,6374,8728,3666,661,1855,0,0,0,6,2.999058675870725,1.369312833385629,7332,1,5,0.0002148615774965682
05767d436c5faeb4e286bc4ce5137f0795a73d3fd3f36ea829802616b749780d,116599,195610,39866,60339,4660,1130,0,3374,1,3.170130104031767,1.6776301683547887,79732,1,55,1.4388155614631371e-05
0c1758a3f8c040ffd43ff9db2199edb87c654e3436cc442834881b19628b082f,1487,2535,1013,312,109,0,0,0,5,2.996637525218561,1.7047747141896437,2026,1,1,0.0011472238991854936
6428a2977442dbd76b7d13785c71f28fcf84be42828b208d9dad7255cfb65627,113875,193502,75752,21435,10760,0,0,0,355,2.9989374313940727,1.6992491767288693,151504,1,71,1.4920953613548681e-05
e07308404683dbbd2baa65263af0c432a2dfe8ed0bc9ee2aecf13565b88bc8a9,55469,94484,19906,27008,2299,399,0,1350,1,3.259027564946186,1.7033658439849286,39812,1,13,3.070898254822472e-05
6ad7d734703775e2383b946ca27215df567023762d4e915fea0f5a8fdac2b778,347618,390470,11455,42120,5454,25391,20779,3573,136,3.1589560954841236,1.1232732482207481,22908,1,1357,3.2196100338133853e-06
56ce213b6bb69324f42e4e3c47b39ab5dbdf11b26c09bc0114f03d6e0d03aa53,734,883,0,161,0,20,32,0,9,3.8201634877384194,1.2029972752043596,0,1,1,0.0016411968283824825
dbc5ce171914812ad275823c6dabfdd6f6fb71ada35b0692ee1fc7a55385a444,745,1359,626,47,52,0,0,0,1,2.998657718120805,1.8241610738255034,1252,1,1,0.0024500252579923503
71e87e082c51e972f3de1d77a345e598e47a59cadc257168bd960581185b861a,43838,51118,3190,6643,782,975,1033,982,1,3.2926684611524246,1.1660659701628724,6380,1,14,2.6600040380566013e-05
437878a46d398184fdb7ceca3783d36581d2579a4bf23f5e9474c88224d58a01,175191,214245,1269,37861,19,37228,13537,5,25,3.322807678476634,1.2229224103977945,2538,1,30,6.980093028237267e-06
7828998b2918a36512755c74806f746f997f08ef4c5c3b7244bc36fc3ec2aede,5250,8435,2106,2177,443,92,0,189,1,3.1192380952380954,1.6066666666666667,4212,1,14,0.00030609004889820283
ccd0c179abf2d3ded4f43f15fe423ea3c4e6f89f7fb20bdeed5e6c82c3f80f01,62498,71565,7205,4662,1615,11857,4528,913,6,3.1686293961406764,1.1450766424525585,14410,1,33,1.831186492106666e-05
e96eb5a54207a193057d8fe6f1a99f01b09853229a0b708995bebaa05da03511,32090,52398,9963,15844,1774,457,2,723,1,3.174540355250857,1.6328451230913057,19926,1,13,5.088488650600847e-05
36d0f7e6c87a6188616303459228fa9c61a966f182f6e02c6b71dd4bd6990166,18031,28424,3329,10436,921,396,128,445,1,3.3741334368587435,1.576396206533193,6658,1,87,8.743184728414825e-05
d6c09989f51808382928c8e2519667d1b6a1ac35181eccdad12667746b0dbc34,214,314,1,114,0,12,15,0,13,3.6448598130841123,1.4672897196261683,2,1,1,0.006866745645210829
bf4f4725a1a6f550469219c2248f7da9127c570b0532e02fa5e5cf3261803c87,12196,19715,3070,6147,672,1729,544,571,6,3.222859954083306,1.6165136110200065,6140,1,31,0.00013254871807491444
7b80a9e39baae61fe9dae49b3a8ad1a36023ae886aeb7bb785f8716d00a467d6,18243,28813,5059,8878,1416,2917,951,813,1,3.25187743243984,1.579400317930165,10118,1,12,8.654437733701896e-05
08c1252859f39ee990d746fb725146b5e917d72f7ad6c56416565072f4425ade,28015,43823,7022,11750,1050,4831,757,174,31,3.2305907549527038,1.5642691415313226,14044,1,66,5.5824819545047595e-05
2c901b853929ff3f0b65876cf15e1aa035346b59f39b3507142bdc2d14a4a4ab,13764,22155,3426,7299,889,2032,966,801,3,3.211639058413252,1.6096338273757629,6852,1,26,0.0001169484250582942
d8bdbb26953f2385e2775b6a0e8f6d015705432b817f0f4907152d40aa452716,7114,11360,2316,3283,468,123,4,177,2,3.1460500421703683,1.596851279167838,4632,1,16,0.00022449757896356504
65f0e8480bf82f3384ca456aa0bd1d85d83332ecccd40f402f5e86593a736180,10258,17289,353,8653,130,74,44,299,4,3.3789237668161434,1.6854162604796257,706,1,8,0.000157893777415071
5a18dbbd7377b31edde542df44833ee30cc2a1f3fad237b468e5d9fc05a785ec,598,821,81,282,70,80,62,13,15,3.3946488294314383,1.3729096989966556,162,1,14,0.0022968801644790283
9107e4a748de945c6eea0babd2608d19dc3442c1ef33f6ab9fdfd81ec975feb6,1323,2212,869,238,155,0,0,0,1,2.999244142101285,1.6719576719576719,1738,1,1,0.0012647183600284961
9d5c90b05adca8c62397fec58ff47d3106af6f4be20d606f5afe0a680ebb4d8b,292319,329456,10834,35965,3940,23142,16211,3482,190,3.1413558475501078,1.1270427170317359,21666,1,1142,3.838462203216716e-06
4470dc223c57c961bb5700e527ff089227e46bc2bc3753b06f037d07a595d077,2764,3260,2,522,3,186,108,0,19,3.9775687409551375,1.1794500723589,4,1,1,0.0004224209407652183
7b84475d2d922a8d40b74b35f58c6a6d124e6c45b6fd57dd3282932b5b70f3b1,2505,3101,619,221,88,0,0,0,5,2.9980039920159682,1.2379241516966069,1238,1,3,0.0004943786548309133
9dca717cc3ffe62dcc8bf61a991ef8c4cd9508521b84249af985c114d14ed449,12491,14647,1044,1773,282,2018,791,248,6,3.2054279080938275,1.172604275078056,2088,1,30,9.388344876525671e-05
1bb1898e67dcab54791e5ecbe82b984754852fb45b6cc0e0c348b70966ed5453,1271,1371,81,100,40,55,37,23,3,3.337529504327301,1.0786782061369,162,1,8,0.0008493529182180316
bcd438cb428e9641c173c641c10acd7e525b232555e86b09730cde791a5c5101,1247,2130,859,251,94,0,0,0,1,2.999198075380914,1.7080994386527666,1718,1,1,0.0013708663231563134
6149d79587638e50ab3a021dd869a6546b8f26de7533ecb362d92c94f9ca35f7,2991,3463,5,518,15,196,124,2,16,3.9438314944834505,1.1578067535941157,10,1,7,0.0003834245210548032
b18c56aa21f678f0d41f349c9000845befddca370402b38eed94e80140120d08,109396,179289,36315,53330,7722,1274,2,3857,1,3.1932520384657574,1.6388990456689458,72630,1,60,1.4981480375418857e-05
174fa6a6a491edfb466d33d8ad9526b368187a78214f28d85ee7d6335e8bc0c1,2324,3496,690,1062,314,142,3,89,1,3.1510327022375213,1.504302925989673,1380,1,11,0.0006475690598319729
40276bebddaca52d1e8a247894c51e9da75cdb520db3e899bdde942669d79a6c,4176,6656,2437,889,473,0,0,0,13,2.998323754789272,1.5938697318007662,4874,1,1,0.00038176520522174043
964818f0391e82d07a6fcc84412fc114f8366a5d619aec969160c8c8c791cb12,5478,8766,1510,2713,393,1137,356,102,1,3.2157721796276015,1.6002190580503834,3020,1,6,0.00029217072449340577
e6321f4a7389b613b13dce4020f8a556cee6c792924951e17049f3ecf9261f17,142,222,34,69,10,18,9,0,1,3.232394366197183,1.5633802816901408,68,1,1,0.011037858355808611
d73a80b44bf881cecdf7536384efca124946bfa5484e7d959b5821aa33400261,3010,3495,3,522,6,207,125,2,24,3.9485049833887045,1.1611295681063123,6,1,3,0.0003821315676447954
df95caabc2dcc22744d01463c248083c0c9f2d0af36424162d9bce0a602d3aeb,335532,376863,19020,37167,3690,11810,12335,5134,1,3.2792311910637437,1.1231805014126819,38040,1,175,3.347462741359265e-06
02c258af4238f8f0f6a5f9959ce4956a08e4408a4003d0b6be2036d89f5e60d9,24240,39233,8413,10938,2258,443,6,662,1,3.1351897689768977,1.618523102310231,16826,1,117,6.677350972854619e-05
9e69164cc6311f3a7d695bc00032cf10df5713924b722ba191c9a49396c7e9ed,17481,28232,5750,7718,1557,1503,416,720,5,3.1555403008981178,1.6150105829185972,11500,1,14,9.047416894733831e-05
6affe97d588d4b6d4225e0e2bc29f867b6e032a97cf90701b62407d48d23465f,551,865,215,239,51,13,0,26,1,3.1215970961887476,1.5698729582577133,430,1,1,0.0028543144695594787
77fff6fbd71cd48c1d1bfe2ed3c96c0955410b310c4d1cea932aa962f9b3d42c,1778,2748,315,999,160,238,86,45,1,3.2750281214848145,1.5455568053993252,630,1,2,0.0008697562213839759
37ba273640a15dbbf4d4062079cc9f4c611e6bd61408f4cfdafb4e6818d8ef22,96454,165717,48987,33364,5306,2001,0,2008,1,3.105635847139569,1.718093599021295,97974,1,17,1.7812754388368378e-05
2367490b7472596bd11ced838d4f218623bdcbec0fe1a96c147c5bb68eb3f202,7783,12267,1895,4253,521,95,0,298,1,3.2689194398047023,1.5761274572786843,3790,1,7,0.00020253501121545673
5ed8c169af4cad579fe676e43ead7c190e968b92ab4f6c5b3cdd002197af20d4,722,1072,281,254,125,169,53,24,1,3.1925207756232687,1.4847645429362881,562,1,2,0.0020554708180773856
cbed8d133a9509cab61c394e807aa8d3c58ab2fde75c7d6ed39e8cb2eb923d33,6223,7056,175,801,33,457,160,2,7,3.108629278483047,1.1338582677165354,350,1,29,0.00018138144634386607
028c0b5627401113f4472f188e78b5d43e1918fe874bbba1a88389cf6a3a4434,6369,10056,1894,3043,398,115,0,177,1,3.246506515936568,1.5788977861516722,3788,1,8,0.0002479424915439184
5f613abff6211b32ed7176adc088beaccbfaab3a2cf8f0cfcf4ebf2425747789,1376,2178,270,768,109,181,78,40,1,3.223110465116279,1.5828488372093024,540,1,1,0.0011374207188160677
00a7d6c58e599ffeb883a84903a08c3c423cf9a2e8ade2258ffa37663e36b1a6,158726,186635,14433,21900,2050,3351,3314,2541,1,3.2385620503257186,1.1758313067802377,28866,1,44,7.407977992000237e-06
c0ac4b47e36779c6256227f75088f7542e72bc7ed6de312d4db05b5147c055e0,1661,2624,300,941,134,188,93,40,1,3.337146297411198,1.5797712221553282,600,1,1,0.0009516694109369447
f341e3bae336d1380e7dc1843f078e85caee60ebbf894b42929da962f495b085,323,321,1,22,20,35,13,0,1,3.3993808049535605,0.9938080495356038,2,1,10,0.0030863604022844837
4b147e1b450bd881f0d513479189e1305345463c71892f19ad0936123bc695e6,6521,10280,1962,3067,410,127,0,187,1,3.242140775954608,1.5764453304707866,3924,1,8,0.00024178609363048874
c929a28160a532d860302d5b95fde91890724b9ce229b88e2ec4d651bd64a524,1274,1468,57,534,323,234,45,0,6,3.3461538461538463,1.152276295133438,114,1,116,0.0009045493839568579
09b9231cf814f2a35241d374dc9f30024d52dd2cc13b987f1b99e6a6ad50a2c9,409,489,35,176,67,56,17,4,6,3.3765281173594133,1.19559902200489,70,1,25,0.0029303897598159066
55453a5912ba7e5401a8380866937ab7fb42934e8aeb8a177c16d9f4bf8a4bd5,264338,323772,1269,58238,19,55732,20927,5,22,3.326559178022078,1.2248409233632698,2538,1,30,4.633433688315606e-06
7472c1f83d39f673b50ffe051e265af1bdf99ed2dde830fd471acca6d8f98064,1843,2897,1135,296,285,0,0,0,25,2.992946283233858,1.5718936516549105,2270,1,3,0.000853362460181819
3dfac397b989217a41d49ed73947ea481b0dc8ca7acf94433acfead993ed6281,9087,14888,5442,2178,802,0,0,0,21,2.9976890062726973,1.638384505337295,10884,1,2,0.00018031966820793475
